        Time	Energy		x1				x2			x3				x4			x5			x6	
   12400.000    3265.135    9015.712   64610.959    14157.972   11002.252     3698.852   70904.668
   12500.000    3112.235    9011.963   63749.065    14085.529   10935.136     3857.044   70355.443
   12600.000    2928.279   10612.117   61325.708    14031.846   10911.961     2161.105   68050.766
   12700.000    2898.423    9989.180   62866.140    13984.480   11144.593     2731.291   69848.303
   12800.000    3133.995   10229.301   62582.530    14108.016   10940.304     2626.955   69137.080
   12900.000    3028.798    9872.959   63038.045    14168.471   11021.332     2834.290   69569.358
   13000.000    2830.781    9991.077   62682.839    14149.527   10714.761     2876.531   69284.901
   13100.000    2569.578   10565.386   61526.959    13928.836   10716.064     1978.492   68288.486
   13200.000    2965.258   10357.357   61884.438    13710.120   10577.948     2140.539   68284.905
   13300.000    3155.028    9192.762   63248.763    13977.097   10649.889     3634.439   69593.729
   13400.000    2723.270    9999.307   62131.118    13806.687   10707.218     2658.960   68966.646
   13500.000    2729.733   10646.737   61703.622    13957.499   10804.540     2029.195   68496.862
   13600.000    2793.973   10015.179   61166.497    13885.958   10970.414     2734.628   68206.788
   13700.000    2595.234   10572.595   61264.985    14221.190   10895.573     2556.488   68473.217
   13800.000    2901.881   10383.373   62229.283    14061.425   10887.459     2620.665   69157.474
   13900.000    2804.313   10328.577   62161.253    13914.327   10613.723     2262.764   68647.676
   14000.000    2960.489   10359.162   62043.255    14073.240   10869.734     2658.394   68896.816
   14100.000    2944.779   10303.192   61582.859    13864.967   10742.238     2425.906   68244.448
   14200.000    2808.071   10214.755   62314.507    13943.232   10783.844     2472.924   69034.728
   14300.000    2813.156   11786.989   60559.048    14167.244   11011.372     1460.398   67837.408
   14400.000    2671.831    9708.189   62969.955    13945.160   10784.854     3075.922   69921.929
   14500.000    3097.600   10739.312   62142.130    13959.180   10742.480     2088.971   68656.113
   14600.000    2934.419   11395.543   60641.352    13971.381   10674.710     1463.931   67269.735
   14700.000    3080.478   10270.889   61159.814    14086.590   10791.487     2381.564   67436.686
   14800.000    2975.043   10606.403   62609.980    14274.528   11172.130     2278.195   69417.137
   14900.000    2998.906   10342.459   61543.930    13884.907   10641.494     2075.645   67719.715
   15000.000    2791.095    8955.528   63474.530    14150.014   10844.836     4017.932   70351.717
   15100.000    3089.120   10545.844   61192.790    14127.388   11134.619     2350.705   68007.450
   15200.000    3344.351    9426.919   62758.289    14017.393   11144.005     3144.996   69112.464
   15300.000    3152.049   11118.203   60966.859    14258.866   11221.167     1822.918   67718.232
   15400.000    3065.464   10741.504   60474.008    14030.259   10988.301     2195.543   67303.631
   15500.000    2892.213    9485.449   62148.987    13881.652   11029.628     3276.929   69167.129
   15600.000    2784.521    9813.394   61987.486    13966.170   10936.500     2884.718   68871.406
   15700.000    3066.140   10107.133   62510.129    13982.166   10801.794     2691.266   69062.016
   15800.000    3096.761    9450.356   62527.918    14080.963   10825.994     3569.078   69195.623
   15900.000    3054.128    9981.276   62376.534    14072.811   10894.460     2977.206   69102.536
   16000.000    3084.504    9696.116   62133.062    13844.766   10436.738     2877.132   68213.779
   16100.000    3055.809    9931.837   61895.774    13911.283   10672.442     2760.003   68292.964
   16200.000    2908.858    8852.203   64047.567    14093.421   10774.409     4112.006   70783.906
   16300.000    2838.518    9583.922   62942.139    13919.126   10695.433     3046.583   69510.432
   16400.000    3079.841    9284.713   63349.296    14227.920   10977.815     3650.227   69954.290
   16500.000    2767.807    9737.326   62933.145    13926.756   10712.194     3047.300   69735.402
   16600.000    3069.272    9215.441   63099.508    14170.793   10814.776     3537.258   69426.919
   16700.000    3151.145   10902.299   61411.334    13993.385   10658.723     1702.902   67530.728
   16800.000    2999.199   10341.294   60889.524    13802.277   10769.594     2247.446   67446.383
   16900.000    2960.718    9588.100   61872.056    13751.434   10748.187     2873.604   68369.795
   17000.000    2819.251    9565.926   62105.476    14199.765   10883.534     3234.261   68770.181
   17100.000    3037.704   10841.532   60542.016    14173.763   10828.524     1913.093   66913.698
   17200.000    2987.539   10508.297   62323.504    14068.953   11096.130     2017.795   68889.234
   17300.000    3133.260    9711.420   63286.936    14235.560   10930.425     3190.630   69750.591
   17400.000    2966.537   10441.108   61036.708    13911.236   10495.267     2092.444   67187.754
   17500.000    2896.431   11106.080   60654.917    14428.490   11041.295     1878.181   67355.553
   17600.000    3118.722    9990.121   61612.460    14097.216   10946.046     2647.584   67980.271
   17700.000    3114.280   10185.561   61575.637    14255.638   10841.559     2629.016   67861.854
   17800.000    3288.142   11126.834   61838.216    13921.358   10857.848     1300.461   67913.859
   17900.000    3160.223   10416.047   61322.781    14274.917   10818.560     2271.146   67393.394
   18000.000    3012.013   10244.786   62076.416    14283.168   11096.963     2735.584   68858.568
   18100.000    3107.175   11047.999   61928.302    13865.817   10801.083     1505.280   68309.672
   18200.000    3260.462   11229.419   61024.168    14233.311   10853.494     1701.226   67314.534
   18300.000    3073.778   10689.512   61701.360    13974.659   10697.488     2024.683   68064.604
   18400.000    3026.910    9986.774   61783.397    14330.940   10826.522     2713.308   67952.152
   18500.000    2587.983   10369.546   61766.771    14121.250   10626.823     2269.001   68322.908
   18600.000    2915.928   11378.886   60413.170    14278.883   10802.606     1515.561   66915.412
   18700.000    2622.584   10561.875   60638.510    14194.994   10908.048     2453.896   67744.752
   18800.000    2931.189    9355.734   62342.523    14178.732   10903.933     3549.474   69041.743
   18900.000    2638.274    9855.225   61605.676    13895.819   10952.484     3078.362   68957.654
   19000.000    2795.337    9541.038   62709.588    13875.562   11083.381     3315.355   69978.464
   19100.000    2607.123   10401.332   61579.020    14213.432   11061.872     2637.404   68859.072
   19200.000    2478.171    9944.755   62718.033    14285.803   11022.687     3020.842   69942.343
   19300.000    2588.987   10127.282   61615.543    14147.360   10872.574     2745.758   68624.811
   19400.000    2752.634    9308.918   62040.433    14448.771   11384.948     3820.487   69353.382
   19500.000    2736.098    9890.014   61891.738    14324.852   11341.157     3009.538   69071.497
   19600.000    2714.543    9762.498   62726.790    14561.217   11183.940     3212.189   69609.658
   19700.000    2658.456   10818.027   61311.537    14003.396   11002.403     1762.297   68232.411
   19800.000    2752.629   10119.957   62035.818    14244.908   10882.774     2534.059   68575.071
   19900.000    2858.075   10165.189   62821.514    14089.599   10938.400     2517.745   69495.173
   20000.000    2748.017   11100.725   61809.018    14332.349   11282.018     1827.023   68938.417
   20100.000    2536.626    9849.244   62631.403    14231.052   11138.288     2799.756   69651.014
   20200.000    2814.998   10311.539   62600.789    14232.868   10856.726     2632.333   69353.521
   20300.000    2524.032    9237.825   62433.625    14133.854   11002.140     3808.198   69823.901
   20400.000    2690.999   10368.493   62241.175    13867.889   11043.111     2480.907   69574.798
   20500.000    2856.429   10289.116   61427.976    13971.629   10942.781     2675.106   68506.921
   20600.000    2466.905   10649.375   60872.708    14250.184   10964.206     2432.091   68201.290
   20700.000    2547.447   10009.413   62357.856    13779.552   10985.371     2765.264   69790.907
   20800.000    2549.577    9913.305   63117.700    14161.036   11020.697     3068.828   70409.918
   20900.000    2314.156   10035.958   62307.442    14085.468   11256.350     2899.924   70100.051
   21000.000    2649.518   10726.563   60594.804    14081.450   10998.404     2019.795   67608.597
   21100.000    2701.707   10732.966   60855.292    14102.906   11367.730     2179.769   68331.145
   21200.000    2609.656   10095.602   61629.143    14037.687   11100.358     2473.801   68651.561
   21300.000    2716.178   10260.448   62144.849    14168.658   11373.096     2298.690   69192.248
   21400.000    2787.648   10144.346   62197.315    14112.921   11342.999     2588.489   69372.581
   21500.000    2653.954   10205.916   61654.373    14032.508   11215.353     2696.776   69085.955
   21600.000    2859.016    9235.298   62260.363    14177.709   11440.567     3486.651   69386.155
   21700.000    2966.165    9236.116   63126.739    13835.538   10974.183     3273.065   69808.401
   21800.000    2641.155   10332.619   61716.904    13975.650   10943.058     2370.880   68746.656
   21900.000    2969.673    9498.514   62483.014    14191.631   11195.174     3230.252   69245.650
   22000.000    2931.762    9453.975   63326.776    13961.355   10951.998     2988.939   69828.569
   22100.000    2780.709    9827.077   61636.109    14027.334   11303.852     2952.545   68911.541
   22200.000    2749.851    9680.644   62710.735    13869.767   10855.174     2913.207   69540.143
   22300.000    2990.523   10738.942   61013.395    13827.429   10901.834     1693.647   67529.865
   22400.000    2811.937    9230.749   62865.495    13883.435   10715.299     3201.904   69318.074
   22500.000    3149.701    9159.421   63593.243    13758.918   10859.298     3166.982   69870.326
   22600.000    3021.570    9142.850   63704.717    13951.058   10772.594     3215.591   69863.124
   22700.000    2958.908    8126.744   62912.712    13832.004   10913.626     4063.711   69225.882
   22800.000    2473.128    8714.942   63438.684    13508.066   10836.855     3730.181   70739.469
   22900.000    2438.021    8894.471   61817.519    13953.923   11162.232     3810.024   69292.303
   23000.000    2929.467    9947.414   62356.035    14370.249   11217.059     2917.419   69138.210
   23100.000    2786.080    8437.615   63143.966    14015.589   11084.763     4281.734   70146.409
   23200.000    2705.041    9275.281   62782.707    14134.906   11235.416     3517.635   69971.091
   23300.000    2773.364    9344.020   62223.529    14166.797   11120.213     3574.693   69322.294
   23400.000    2661.259    9058.319   61898.584    13616.862   10817.221     3455.919   68951.922
   23500.000    2746.384    9939.096   62277.237    13665.611   10789.737     2569.321   69163.394
   23600.000    2474.802    9419.506   61628.365    13793.378   10873.505     3219.118   68872.313
   23700.000    2514.988    9428.147   63005.958    14148.844   11047.187     3236.254   70053.713
   23800.000    2879.184    9431.857   62883.427    14182.023   11211.881     3366.080   69832.038
   23900.000    2883.314    9891.731   63149.071    14034.566   11302.073     2601.761   70026.757
   24000.000    2565.991    8827.673   63645.464    13999.574   11154.064     3980.366   71042.003
   24100.000    2693.603    9542.990   63375.639    14156.925   11033.102     3390.633   70491.836
   24200.000    2630.069    9513.721   62472.879    14392.871   11227.957     3581.692   69773.309
   24300.000    2524.882    9053.269   63972.836    14029.363   11313.084     3503.983   71288.926
   24400.000    2797.363    8398.586   63740.463    13750.922   10940.552     4008.066   70539.382
   24500.000    2598.009    9401.324   63129.267    14056.142   11095.093     3291.838   70263.372
   24600.000    2692.866   10419.745   61912.471    14072.488   11205.994     2324.183   69097.040
   24700.000    2610.552   10246.863   61195.605    13921.876   11178.098     2499.724   68587.863
   24800.000    2891.740    9006.637   62513.654    14352.840   11544.246     4433.782   70253.739
   24900.000    2393.698   10736.037   61365.245    14296.503   11500.612     2492.648   69404.339
   25000.000    2426.123    9802.426   61139.061    14242.598   11625.566     3314.614   69212.946
   25100.000    2430.478   10015.936   62283.198    14007.777   11188.747     3131.990   70181.616
   25200.000    2692.178    9738.337   62676.808    13811.932   11106.780     3103.914   70121.728
   25300.000    2465.406    8752.853   63582.284    13752.002   10990.176     4139.166   71247.070
   25400.000    2652.993    9627.813   62903.726    13720.168   10981.501     3287.613   70427.492
   25500.000    2624.993    8894.067   63503.882    14333.914   11347.118     4341.289   71127.447
   25600.000    2529.348    9017.157   63641.118    14055.420   11473.984     4038.609   71586.099
   25700.000    2612.314    9080.335   62333.498    13769.178   11113.718     3573.362   69719.420
   25800.000    2619.531    9228.912   63107.382    14103.878   11180.826     3755.395   70549.106
   25900.000    2581.863    8617.385   63487.670    13952.703   11009.856     4091.114   70671.460
   26000.000    2572.447    9265.262   63012.076    13995.479   11282.941     3773.769   70766.121
   26100.000    2464.257    8987.402   64077.668    14024.108   11014.085     4037.294   71628.084
   26200.000    2363.617    8827.502   64174.587    13937.727   11168.458     4033.378   71902.582
   26300.000    2587.331    8477.080   63428.485    14227.374   11350.829     4566.801   71008.490
   26400.000    2369.266    9185.195   63924.894    14135.613   11502.925     3672.402   71780.537
   26500.000    2686.983    8055.335   65032.041    14108.173   11260.550     4966.334   72519.103
   26600.000    3034.593    9795.191   63090.060    13825.587   10925.353     2946.699   69897.122
   26700.000    2610.742    9103.317   64172.656    14048.307   10828.068     3761.364   71206.357
   26800.000    2665.332    9212.744   62832.059    13857.697   11085.830     3483.241   70090.845
   26900.000    2723.992    8897.018   63644.798    14049.613   10919.118     3787.481   70474.810
   27000.000    2591.366    9736.186   62276.184    13841.101   10938.365     2940.471   69458.739
   27100.000    2555.605    8761.577   63971.408    13841.001   11006.017     3752.023   71094.419
   27200.000    2617.993    9184.383   62709.176    13877.393   11235.551     3228.960   69862.684
   27300.000    2759.188    8577.700   64228.484    13882.600   11040.114     4096.902   71301.411
   27400.000    2438.469    8068.500   64210.538    13877.205   10991.572     4516.525   71471.460
   27500.000    2900.141    8442.026   64227.885    14147.882   11218.400     4291.880   71132.169
   27600.000    2844.540    8212.664   63828.744    13868.340   11086.743     4165.270   70580.540
   27700.000    2454.010    9512.591   62470.313    13754.221   11013.324     3099.337   69887.335
   27800.000    2791.464    9365.586   62145.306    14180.920   11250.968     3574.363   69363.839
   27900.000    2821.522    9969.646   62485.042    14212.082   11260.022     2912.666   69593.773
   28000.000    2755.120   10323.118   60705.684    13900.097   11030.480     2334.231   67738.296
   28100.000    2567.516   10972.218   61029.278    14023.455   10937.335     1664.265   68012.125
   28200.000    2817.694    9652.571   63049.669    14092.106   10887.884     3143.283   69823.607
   28300.000    2669.750    9836.505   62588.862    13901.559   10961.204     2698.097   69513.360
   28400.000    2747.549   10248.252   62491.748    13801.888   10737.550     2211.640   69139.753
   28500.000    2620.482    9850.884   62057.316    13650.028   10854.538     2483.594   68975.824
   28600.000    2789.007   10216.800   61336.276    13669.905   10688.462     2206.654   67989.281
   28700.000    2777.213    9522.944   63533.943    13943.393   11037.490     2871.796   70245.567
   28800.000    2641.659   10160.443   62142.199    13955.580   11278.788     2449.299   69433.491
   28900.000    2812.209   10320.425   61959.493    14030.492   11003.472     2345.985   68786.674
   29000.000    2829.594    8884.492   63377.044    13912.993   11102.494     3674.521   70295.964
   29100.000    2724.686    8175.635   64590.232    13846.083   11086.503     4347.907   71629.508
   29200.000    2875.938    9619.453   62707.163    14082.760   11111.597     3074.970   69554.484
   29300.000    2707.908    9185.192   63173.231    13943.805   10938.124     3508.652   70153.485
   29400.000    2608.036    8330.444   63900.468    13876.599   10945.088     4440.291   71131.656
   29500.000    2501.737    7932.350   64984.803    14137.206   11374.720     5372.351   73025.281
   29600.000    2468.248    8779.742   63756.769    13790.803   11087.329     3745.224   71110.013
   29700.000    2470.572    9406.879   62706.415    14133.760   11482.074     3381.961   70372.997
   29800.000    2757.311   10134.549   62713.775    13730.738   11085.380     2486.707   69932.362
   29900.000    2697.774    8161.302   63481.558    14075.032   11561.161     4791.909   71223.125
   30000.000    2878.162    8461.457   63929.877    13998.450   11507.116     4357.367   71379.206
   30100.000    2759.168    9054.566   63445.529    14056.607   11110.306     3809.497   70604.123
   30200.000    2820.093    9449.707   63871.148    13870.448   11443.107     3284.463   71357.884
   30300.000    2643.526    9249.578   63286.066    14089.810   11169.490     3689.381   70661.179
   30400.000    2488.105    9356.644   62599.790    13939.755   11139.461     3313.765   69981.801
   30500.000    2668.583    9659.433   61841.328    13747.721   11305.663     2759.598   69149.716
   30600.000    2746.529   10073.281   62130.975    13897.328   11125.803     2613.426   69299.627
   30700.000    2917.599    9882.660   62318.321    13974.147   11249.723     2542.468   69101.427
   30800.000    2864.474   10361.826   61127.845    14018.977   11025.723     2200.041   67831.984
   30900.000    2748.759   10776.686   60724.364    13987.135   11142.848     1878.181   67786.184
   31000.000    3044.303   10353.936   61922.402    13810.948   11060.465     2167.139   68648.691
   31100.000    2560.790    9712.915   61440.867    13811.566   10940.334     2570.962   68292.721
   31200.000    3044.233    9764.344   63100.620    14290.773   11569.542     2969.831   70069.331
   31300.000    2587.651   10004.155   62297.173    13991.450   11197.567     2449.588   69369.382
   31400.000    2691.198    8762.653   63100.975    14342.062   11695.731     4282.853   70808.952
   31500.000    2878.178    8170.934   63955.277    14049.304   11427.579     4105.132   70731.441
   31600.000    2756.851    8369.810   63756.675    14041.581   11756.582     3941.891   71026.524
   31700.000    2782.047    8979.330   64193.225    14122.838   11568.544     3391.799   71228.013
   31800.000    2650.531    9337.886   62965.834    14087.119   11252.854     3331.972   70150.897
   31900.000    2524.194    9079.258   62731.861    13953.939   11113.708     3426.209   69872.902
   32000.000    2541.207    9432.260   62651.256    13795.375   11006.802     2809.632   69563.367
   32100.000    2453.285    9853.843   62237.434    13961.469   11579.739     2645.565   69901.827
   32200.000    2766.259    9490.772   63090.818    14144.910   11543.148     3278.554   70492.122
   32300.000    2566.308    8526.456   63993.193    14134.840   11636.706     4097.774   71552.981
   32400.000    2680.483   10000.603   62992.817    13992.471   11441.020     2375.760   70137.246
   32500.000    2533.232   10121.905   62173.983    13811.801   11072.920     2337.112   69360.888
   32600.000    2202.655    9491.486   63040.958    13844.402   11237.693     2963.542   70686.622
   32700.000    2765.959    9894.912   63245.633    14124.949   11304.011     2669.330   70222.979
   32800.000    2704.214    9700.109   64155.860    14111.443   11354.070     2780.621   71175.002
   32900.000    2677.683    8921.498   63787.917    13894.599   11447.334     3475.295   71059.762
   33000.000    2572.761    9239.579   63814.725    13914.173   11202.390     3074.417   70844.177
   33100.000    2834.131    9270.616   63363.430    14150.872   11360.264     3296.008   70305.314
   33200.000    3018.217    8598.257   63786.768    14224.294   11563.974     4117.149   70823.636
   33300.000    2775.342    8991.339   63225.037    14160.109   11636.109     3659.066   70576.099
   33400.000    2512.978   10266.912   62174.906    14016.136   11374.518     2320.884   69608.107
   33500.000    2793.163    9409.683   63746.889    14234.744   11517.339     3111.989   70757.993
   33600.000    2841.693    9098.204   63411.573    13923.281   11319.256     3213.965   70278.023
   33700.000    2560.131    8975.727   64119.542    13978.550   11463.829     3541.938   71562.355
   33800.000    2547.084    8894.704   63323.043    13931.822   11353.314     3418.735   70510.890
   33900.000    2795.769    9343.176   63775.417    14234.833   11768.965     3281.336   71138.293
   34000.000    2671.738    9299.444   63448.027    14287.187   11445.186     3526.014   70759.746
   34100.000    2848.175    9006.906   64270.859    14183.466   11599.589     3762.260   71607.973
   34200.000    2758.943    8358.890   63928.643    14138.396   11525.452     4535.906   71451.552
   34300.000    2701.911    8071.599   64206.562    14280.122   11742.239     4742.249   71780.617
   34400.000    2847.308    8596.333   63615.492    13821.746   11407.078     3774.587   70724.437
   34500.000    2750.235    8750.464   64065.198    14111.523   11426.387     3886.044   71266.335
   34600.000    3073.140    9739.266   62161.983    14160.154   11333.792     2836.576   68838.323
   34700.000    2837.436   10455.368   60851.924    13931.356   11260.367     1995.595   67794.462
   34800.000    2975.021    9808.479   61972.058    14209.250   11467.310     2276.965   68340.541
   34900.000    2578.149   10112.615   61818.293    13932.974   11292.827     2005.679   68718.291
   35000.000    2967.284    9593.326   62385.217    14136.705   11491.775     2807.125   69173.455
   35100.000    3050.080    9179.770   63826.819    14005.103   11350.587     3113.540   70415.534
   35200.000    3067.958    9067.064   62151.650    14313.528   11497.291     3582.279   68916.798
   35300.000    3046.418    9181.316   62213.651    14397.565   11452.581     3671.587   69075.151
   35400.000    2687.205    9498.418   62974.951    14127.342   11407.504     3056.538   70122.864
   35500.000    2924.312   10167.981   61823.240    14223.320   11701.958     2374.815   68920.362
   35600.000    2664.101    9952.585   62129.808    14202.506   11376.228     2622.655   69214.668
   35700.000    2744.783    8490.850   63631.762    14149.643   11431.857     4026.298   70686.341
   35800.000    2600.221    9637.392   62015.086    13868.458   10996.039     2757.368   68937.204
   35900.000    2749.290   10158.758   62012.008    14082.223   11302.681     2418.105   69060.039
   36000.000    2812.784    9568.968   62220.134    13905.388   11279.969     2869.949   69220.847
   36100.000    2768.011   11444.703   60808.738    14024.003   11498.992     1156.055   68116.474
   36200.000    2650.442   10689.166   59993.840    13974.213   11220.330     2028.726   67307.408
   36300.000    3077.082    9921.574   63264.350    13806.535   10983.343     2454.036   69739.687
   36400.000    2595.569   10365.554   62027.631    14254.998   11436.102     2403.322   69382.041
   36500.000    2956.028    9404.883   63268.425    14158.953   11616.609     2967.232   70142.167
   36600.000    2783.526    9151.601   61656.626    14338.184   11697.460     3717.966   69101.942
   36700.000    3026.281    9981.442   62779.513    14087.016   11516.798     2677.790   69842.246
   36800.000    3022.422    9787.219   62820.884    14202.165   11444.316     2718.456   69546.288
   36900.000    2708.679    9099.326   63363.191    14080.634   11467.797     3694.986   70835.988
   37000.000    2951.532    9280.909   63533.681    14183.131   11331.005     3418.170   70429.101
   37100.000    2920.893   10333.041   60697.725    14170.907   11405.557     2517.764   67862.288
   37200.000    2856.027    9451.725   62257.050    13967.191   11435.660     3083.776   69404.993
   37300.000    2656.659    9359.869   62840.949    14007.065   11321.937     3459.925   70318.955
   37400.000    2607.700   10082.770   62450.594    13861.993   11256.148     2554.347   69874.166
   37500.000    2762.275    9389.225   62955.974    14228.205   11446.815     3450.675   70252.209
   37600.000    2669.977    9812.989   63318.976    14361.525   11923.767     3035.727   71059.957
   37700.000    2784.822    9514.248   63647.700    14432.273   11846.514     3698.543   71489.910
   37800.000    2311.025    9136.697   63480.965    14339.904   11774.498     3982.384   71723.614
   37900.000    2621.452    9701.581   64196.687    14192.604   11499.304     3246.175   71829.692
   38000.000    2540.620    8687.778   65890.118    14369.216   12075.226     4421.866   74165.151
   38100.000    2706.501    8577.067   64608.794    14082.886   11630.079     4171.906   72198.458
   38200.000    2636.142   10302.549   62163.852    14367.516   12103.608     2856.261   70422.612
   38300.000    2431.567    8854.897   64509.376    14220.998   11641.755     4155.025   72508.488
   38400.000    2445.547    8385.277   65183.896    13998.247   11281.852     4170.006   72577.237
   38500.000    2428.394    9209.416   63765.383    14075.625   11503.935     3521.103   71495.818
   38600.000    2477.948    9692.406   62757.443    14156.394   11377.459     3090.519   70283.485
   38700.000    2677.629    9833.367   62157.406    13943.611   11221.666     2971.915   69563.115
   38800.000    2735.751    9274.823   63027.684    14170.047   11435.577     3466.014   70298.300
   38900.000    2691.718    9579.094   62729.185    14152.875   11318.919     2885.151   69667.757
   39000.000    2705.554    9536.530   63383.709    14355.988   11818.245     3305.563   70982.504
   39100.000    2695.737   10859.801   61040.718    13916.502   11265.990     1650.183   68204.452
   39200.000    2785.154    9570.282   62009.177    13986.972   11124.230     3089.735   69021.299
   39300.000    2390.591   10344.051   61609.349    14410.329   11542.735     2770.046   69465.261
   39400.000    2546.310   10743.828   61672.285    14107.887   11605.248     1935.004   69302.167
   39500.000    2517.962   10627.385   61139.019    14220.557   11846.935     2129.855   69004.676
   39600.000    2453.994   10306.152   61639.872    14169.215   11654.306     2463.654   69440.776
   39700.000    2517.538   10120.709   62003.805    14460.939   11838.963     2930.412   69915.411
   39800.000    2508.337    9569.345   62870.524    14204.243   11682.234     3302.084   70711.607
   39900.000    2452.591   10848.480   61929.221    13993.268   11312.314     1850.104   69494.261
   40000.000    2515.204   10597.477   61778.175    14220.277   11658.301     2216.989   69515.462
   40100.000    2548.431   10203.684   62203.285    14182.542   11313.661     2607.966   69597.622
   40200.000    2471.976   10327.323   62952.617    13883.244   11372.604     2095.203   70392.527
   40300.000    2562.896   10063.310   63547.410    14204.916   11832.996     2804.044   71479.948
   40400.000    2489.166    9675.525   62551.370    13930.984   11341.737     2695.740   69844.222
   40500.000    2643.320   10111.374   62751.235    14227.949   11611.309     2826.583   70429.232
   40600.000    2422.566   10065.957   62248.246    14370.988   11713.015     2748.623   69982.286
   40700.000    2464.446   10307.983   61565.694    14407.712   11879.843     2267.835   69149.197
   40800.000    2456.512   10754.280   62503.214    14382.268   11552.079     1966.831   69937.624
   40900.000    2531.622   11052.424   61024.930    14185.685   11557.229     1648.374   68565.649
   41000.000    2368.364    9945.789   62409.127    14155.521   11759.566     2534.371   70124.968
   41100.000    2050.805   10877.934   60730.413    14095.411   11673.593     2059.346   69195.069
   41200.000    2488.470   10380.213   62286.231    14200.073   11753.367     2516.557   70247.824
   41300.000    2225.999    9631.103   63037.470    14228.037   11608.712     3474.604   71297.853
   41400.000    2459.796   10546.905   61505.872    14059.583   11646.414     2190.072   69369.883
   41500.000    2427.046   10317.249   62867.620    14254.989   11709.262     2437.677   70649.774
   41600.000    2420.772    9358.911   63545.479    14260.061   11543.492     3354.354   71121.403
   41700.000    2508.052    9476.267   63205.336    14150.053   11716.798     3127.231   70867.528
   41800.000    2283.604    9278.049   63746.452    13855.508   11329.600     3224.192   71439.181
   41900.000    2532.751    8438.971   63625.231    14240.433   11633.770     4427.581   71352.370
   42000.000    2485.776    9455.409   63292.048    14151.967   11592.718     3068.502   70770.934
   42100.000    2658.872    9100.495   63684.360    14327.710   11813.162     3999.308   71610.744
   42200.000    2682.444    9275.527   62736.791    13979.953   11255.799     3322.120   69927.838
   42300.000    2556.074    9936.027   61510.119    14006.488   11329.315     2549.060   68761.960
   42400.000    2644.685    8938.166   64146.263    14168.093   11410.538     3515.358   71197.546
   42500.000    2415.929    9536.467   62937.304    14036.910   11860.659     2832.337   70713.927
   42600.000    2554.837    9554.586   61973.156    14025.528   11594.083     3147.417   69688.878
   42700.000    2663.495   10445.497   60877.273    14092.125   11500.022     1976.997   68044.169
   42800.000    2689.675    9771.304   61271.486    14290.405   11694.198     3119.831   68876.739
   42900.000    2953.218   10045.818   61899.188    14107.549   11441.791     2854.957   69180.987
   43000.000    2630.754    9264.264   62423.881    14317.787   11909.125     3784.950   70433.679
   43100.000    2644.746    9355.782   62635.559    14236.185   11901.863     3421.444   70433.717
   43200.000    2721.785    9836.683   61310.927    14304.570   11902.131     2768.974   68792.361
   43300.000    2593.413    9802.128   61708.877    14221.968   11899.512     3072.913   69668.049
   43400.000    2574.643   10283.175   61618.200    14182.166   11841.472     2413.232   69399.271
   43500.000    2564.481   10025.189   61882.950    14104.950   11522.821     2356.824   69118.352
   43600.000    2754.431    8302.235   63401.319    14280.383   11658.420     4495.962   70823.121
   43700.000    2650.512    8719.642   63522.415    14028.241   11359.058     3821.970   70744.332
   43800.000    2657.093    9348.677   63687.065    14121.668   11454.046     3235.275   70946.301
   43900.000    2672.383    9052.732   62686.750    14223.985   11639.492     3673.025   70155.630
   44000.000    2574.055    9174.440   63376.156    13916.270   11502.787     3305.412   70868.470
   44100.000    2656.246   10239.227   60959.536    14329.556   11253.411     2801.478   68267.850
   44200.000    2422.925    9843.743   61393.411    14039.339   11581.707     2720.543   69077.140
   44300.000    2622.608    9369.662   61789.640    14258.468   11559.255     3467.051   69304.531
   44400.000    2682.096    9371.514   62061.334    13912.722   11263.499     3222.409   69323.938
   44500.000    2544.474   10305.051   61927.848    14166.693   11535.691     2316.574   69373.997
   44600.000    2706.336   10647.946   61033.370    14393.847   11929.439     2355.734   68866.306
   44700.000    2451.651   10972.008   60497.584    13959.252   11453.968     1668.797   68181.453
   44800.000    2434.832    9256.016   62670.823    14058.149   11702.662     3424.796   70561.316
   44900.000    2598.035    9679.255   60769.066    14480.013   11733.137     3470.213   68573.622
   45000.000    2440.314   10581.887   60966.530    14070.456   11558.943     2118.219   68714.811
   45100.000    2735.418   10100.627   61084.201    13992.420   11400.357     2775.070   68632.416
   45200.000    2548.606   10770.558   61197.791    14155.897   11938.993     2265.186   69468.026
   45300.000    2695.487    9921.579   61341.940    14252.078   11753.810     2982.001   69051.766
   45400.000    2379.706   11126.176   60476.472    14111.950   11776.353     1964.256   68851.601
   45500.000    2304.449    9855.394   61507.648    14186.737   11772.082     3121.606   69765.544
   45600.000    2387.369   11826.099   59153.838    14321.789   11605.287     1261.216   67137.282
   45700.000    2478.609   10578.354   60161.073    14489.403   11860.040     2649.491   68280.945
   45800.000    2503.238   10907.865   61185.417    14040.355   11682.097     1844.028   69075.815
   45900.000    2539.703    9210.506   62975.440    14015.983   11625.329     3438.511   70694.100
   46000.000    2637.365   10559.780   61732.655    14008.316   11706.755     2077.580   69431.088
   46100.000    2353.062   10550.410   61497.776    14220.734   11440.948     2409.777   69325.115
   46200.000    2465.924   10681.693   61182.847    14297.729   11678.215     2025.934   68805.037
   46300.000    2638.467    9860.916   62428.262    13919.806   11442.973     2635.748   69809.627
